UserId,Products
27227,"[12371388,11460954,12995908,12407132]"
2723,"[11145762,11245914,11360738,11237072]"
27235,"[11139192,11360738,11603792,11659186]"
27237,"[11407222,11659020,11407222,11148888]"
27239,"[11407262,11407262,11360778,11407262]"
27244,"[11460954,11460954,11460978,11361010]"
27248,"[11659314,11460968,11148888,11461012]"
27259,"[11360988,11659688,11335962,11360878]"
27266,"[11360988,11460972,11659666,11245914]"
27278,"[11139192,11148888,11658986,11145740]"
27283,"[11139192,11148902,11659624,11145624]"
27289,"[11139192,11360684,11660120,11659812]"
27317,"[11660120,11139192,11660120,11660120]"
27323,"[11139192,11460972,11141346,11360780]"
27324,"[11139192,11148888,11237172,11460968]"
27333,"[11360644,11145624,11141346,11141306]"
27343,"[12407314,11360760,11141346,11360870]"
27349,"[11659342,11245914,11659646,11407262]"
2736,"[11460854,11245914,11460854,11141346]"
27379,"[11659538,11245914,12657364,12407370]"
27394,"[11460780,11145600,11360718,11659236]"
27414,"[11659156,11659936,11659216,11659000]"
27428,"[11481078,11148888,11145600,11460854]"
27438,"[11145748,11360928,11659332,11145624]"
27441,"[11659216,11659206,11245914,11460972]"
27443,"[11407208,11245914,11360654,11603798]"
27444,"[11481094,11148888,11481076,11360780]"
27448,"[11407158,11141324,11714500,11603770]"
27456,"[11139192,11360912,11141324,11145624]"
27477,"[11139192,11460738,11245914,11481078]"
27481,"[11139192,11460680,11145624,11460968]"
27482,"[11139192,11139524,11145600,11139524]"
27484,"[11460742,11149062,11659140,12406976]"
27498,"[11139192,11659004,11147268,11141324]"
27501,"[11139192,11360870,11360870,11360870]"
27502,"[11139192,11148888,11360704,11360738]"
27503,"[11659340,12436456,11659340,11145624]"
27509,"[11481094,11407098,11407218,11714458]"
27517,"[11659618,11460972,11148888,11658992]"
27520,"[11460914,11245914,11407270,11659646]"
27522,"[11360968,11237172,11141330,11360738]"
27526,"[11659860,11660102,11361056,11145744]"
27541,"[12658406,11360778,11148888,11659580]"
27552,"[11360860,11360860,11237194,11480992]"
27573,"[11358628,11148888,11360928,11141324]"
27577,"[11659148,11148888,11460738,11245914]"
27580,"[11139192,11148888,11659042,11145624]"
27594,"[11460854,11335962,11148922,11139524]"
27597,"[11659524,11141306,11659542,11659602]"
27602,"[11481054,11141346,11659236,11714428]"
27611,"[11149198,12371324,12407304,11148922]"
27616,"[11660242,11659624,11360684,11360640]"
27637,"[11360854,11148888,11139194,11360760]"
27639,"[11139192,11141346,11460738,11148888]"
27643,"[11659004,11145702,11460806,11141346]"
27665,"[12407096,11245914,12407102,11148888]"
27677,"[11141324,11141324,11659000,11148888]"
27690,"[11659582,11360884,11407278,11360868]"
27692,"[12360422,11460806,11245914,11335962]"
27695,"[11659020,11461008,11335962,11659042]"
27696,"[11139192,12407308,11360718,12407304]"
27698,"[11141330,11245914,11461022,11145600]"
277,"[11139192,11245914,11141330,12407042]"
27700,"[11139192,11141346,11659000,12360444]"
27701,"[11139192,11141306,11407242,11659006]"
27706,"[12360464,11407194,11148888,11358628]"
27717,"[12407880,11481080,11407242,12657768]"
27725,"[11659836,11141324,11360928,11659520]"
27731,"[11520046,11141346,11407264,11237072]"
27733,"[11659404,11360738,11141330,12371376]"
27758,"[11139192,12360424,11237144,11360680]"
27769,"[11660134,11360728,12322658,11360778]"
2777,"[11139192,11245914,11148888,11141330]"
2779,"[11139192,12360452,11148440,12658390]"
2793,"[11139192,11407134,12406972,11407246]"
2796,"[11139192,11659554,11659240,11659558]"
28,"[11139192,11460738,11660000,11245914]"
2801,"[11139192,11659000,11148888,11145740]"
2802,"[11659914,11460738,12360390,11461040]"
2826,"[11407142,11141346,11237192,11603798]"
2839,"[11660120,11360966,11360684,11660120]"
2843,"[11659528,11360728,11360912,11360884]"
286,"[11659934,11148888,11714576,11335962]"
2903,"[11659604,11659544,11659236,11141330]"
2904,"[11360912,11148888,11603832,11360760]"
2906,"[11139192,11145664,11360880,11139524]"
2924,"[11139192,11659208,11361054,11141320]"
2933,"[11407224,11237172,12399312,11360884]"
2940,"[11460978,11245914,11148888,11460978]"
2947,"[12407760,13039706,12658242,11461012]"
2952,"[11480992,11407382,11237196,11460902]"
2970,"[11481024,11407382,11237196,11658988]"
2972,"[11335962,11335962,11360738,11141346]"
2982,"[11591770,11141342,11407098,12407764]"
299,"[11659104,11145624,11659448,11360738]"
3,"[12360440,11460972,11360738,11714676]"
3018,"[11659042,11659552,11141346,11461012]"
3042,"[11360692,11460738,11335966,11659122]"
3046,"[11659148,11360810,11659046,11360728]"
3048,"[11659550,11148888,11460990,11460854]"
3058,"[13039058,11245914,12406976,12657356]"
306,"[12360372,11659538,12407400,11659918]"
3082,"[11407262,11460716,11407262,11659410]"
3105,"[11714500,11481094,11407134,11714500]"
3106,"[11659456,11237172,11461040,11360704]"
311,"[11659960,11141330,11481080,11141346]"
3159,"[11659686,11148888,11139524,11460972]"
3180,"[11361018,11461022,11659060,11360934]"
3193,"[12322648,11460968,11141346,11659686]"
32,"[11659022,11145702,11460738,11659000]"
3205,"[11659422,11407392,12360424,11407382]"
3208,"[11407154,12360444,12360444,11659236]"
3211,"[12658040,11660000,12407678,12360404]"
3229,"[11360882,11659604,12360462,11461008]"
3236,"[11139192,11148888,13039100,11460968]"
3243,"[11659554,11460972,11659538,11659180]"
3261,"[11460904,11659464,11659064,11351668]"
3275,"[11407274,12658182,11659630,12657788]"
3280,"[12657360,11658986,11659548,11659548]"
3282,"[12360384,11147512,11360738,11603770]"
3297,"[11407134,11148888,11141324,11237172]"
3300,"[11659108,11148888,13038816,11407194]"
3302,"[11659238,11659238,11460968,11659542]"
3305,"[11139192,11659024,11659564,11659686]"
3308,"[12407624,11148888,12360424,11659064]"
3313,"[11659104,11148888,11659104,11141330]"
3321,"[11659934,11148888,11360884,11407140]"
3326,"[12658604,11407114,11659914,11659980]"
3336,"[11460966,11335962,11460966,11360882]"
3338,"[11237196,11141346,11659236,11360928]"
334,"[11659236,11659554,11659234,11141324]"
3356,"[11659456,11141324,11659006,12407356]"
3367,"[11461022,11141330,11659052,11147268]"
3369,"[12406878,11148888,11245914,11659000]"
3372,"[11603832,11659490,11360912,11659020]"
3392,"[11652758,11460978,11141324,12360392]"
3400,"[11659102,11659004,11480980,12360394]"
3410,"[11460676,11147512,11481080,12360432]"
3434,"[11139192,11480992,12406874,11407272]"
3437,"[11658996,11658996,11714462,11659024]"
3439,"[11139192,11141324,11659006,11360870]"
3451,"[12657774,11360760,12310302,12658004]"
3477,"[12406894,11659034,11659538,11481080]"
348,"[11139192,11148888,12407042,11237172]"
3487,"[11139192,11603796,11245914,11481068]"
3488,"[11360778,11148888,11360778,11460738]"
3491,"[11139192,11245914,11360696,11141346]"
3512,"[11139192,11658996,11245914,11335964]"
3577,"[11139192,11460806,11360760,11659630]"
3602,"[11659682,11659138,11360728,11237072]"
3606,"[11407116,11360912,11714576,11659146]"
362,"[12407154,12657768,11245914,11660198]"
3623,"[11407382,11141308,11360912,11407382]"
3637,"[11659024,11407272,11591770,11659734]"
3638,"[12407512,12371306,11148888,11603772]"
3643,"[11407178,11360928,11659626,11360988]"
3647,"[11659808,11360642,11245914,11141324]"
3657,"[13038952,11460806,12406966,11659860]"
3676,"[11659534,11360738,11245914,11360694]"
3731,"[12360438,11407382,13039450,11360988]"
3736,"[11659244,11148888,11145664,11407436]"
3746,"[11659914,11659582,11141306,11141330]"
3747,"[11659570,11335962,11659544,11659544]"
3753,"[12360436,11237196,11659332,11659536]"
3756,"[13039514,11141324,11141306,11659000]"
3773,"[11407140,11659950,11460926,11659630]"
3774,"[11407198,11360828,11148888,11659936]"
3777,"[11139192,12322660,11659646,11659298]"
3814,"[12407742,11245914,12406976,11659646]"
3823,"[11407178,12322648,11658984,11714428]"
3824,"[11660048,11660054,11660048,11660136]"
3857,"[11460810,11659538,12322654,11659812]"
3890,"[11659020,11245914,11360884,11360928]"
3914,"[11659246,11460738,11659812,11145762]"
393,"[11139192,11245914,11141320,11659538]"
3950,"[11139650,11237172,11141324,11139524]"
3954,"[12360400,11360738,11460738,11360884]"
3993,"[11360780,11141324,11658996,11360780]"
4002,"[11460766,11407150,11460766,11360672]"
4005,"[11360654,11659686,11659048,11407436]"
4029,"[11461020,12406890,11141330,11141306]"
4035,"[11360884,11147292,11360860,11335962]"
4045,"[11139192,11460990,11460902,11460766]"
4068,"[11360780,11659840,11147290,12371298]"
4069,"[11481024,11335966,11460972,11148888]"
4125,"[11361050,11237222,11360704,11351668]"
4129,"[12360390,11141324,11245914,11659834]"
4131,"[12406918,11460968,11145600,11407134]"
4138,"[12360444,11141346,12371376,11237196]"
4167,"[11139192,11407178,11481068,11148888]"
417,"[11659528,11237172,11360760,11141346]"
4172,"[11481068,11460806,11360696,12371370]"
4173,"[11659298,11659236,11360738,11141306]"
4186,"[11714594,11141330,11148888,11481060]"
4196,"[11460670,11237172,11360860,11335962]"
4202,"[11360878,11147512,11659538,11335962]"
4216,"[11714316,11148888,11659104,11148922]"
4232,"[12657562,11407262,12407042,11460696]"
4257,"[11148888,12407770,11360680,11360878]"
4260,"[11659878,11148888,11407194,11461008]"
4274,"[11360660,11141306,11659422,11245914]"
430,"[11141346,11141346,11407224,11460738]"
4300,"[12407014,11148888,11360640,12360422]"
4309,"[11659602,11659542,11659238,11141346]"
4320,"[11141324,11461012,11658988,12360424]"
4353,"[11407140,11148888,11360884,11245914]"
4355,"[11461014,11360874,11658984,12658182]"
4367,"[11141346,11360728,11141346,11714680]"
4376,"[11360878,11603798,11360870,11360878]"
4380,"[11659020,11237148,11460766,11659688]"
4381,"[11658984,11141330,11659152,11360684]"
439,"[11148854,11658998,11659554,11460972]"
4394,"[11148514,11141330,11144260,11460742]"
4418,"[11659688,12657338,11659248,11360894]"
4420,"[11139192,11148888,11245914,11141346]"
4440,"[11139192,11360998,11360966,11237196]"
4443,"[11139192,11141330,11141346,11659180]"
4446,"[11481080,12407880,11407262,11481080]"
4453,"[11659902,11659020,11461040,12658184]"
4462,"[11407382,11145624,11145664,11360884]"
4463,"[11139192,11237172,11335962,11460914]"
4481,"[11139192,11148888,11407272,11407476]"
4556,"[11139192,12407380,11141328,11141324]"
4565,"[11139192,11659066,11148888,11407262]"
4566,"[11139192,11237172,11659708,11141330]"
458,"[11139192,11660092,11407436,11659236]"
4580,"[11139192,11237172,11520046,12371240]"
4586,"[11139192,11245914,12396536,12360400]"
4594,"[11139192,11659242,11141330,11360738]"
4601,"[11659024,11148888,11407194,11407382]"
4612,"[12407132,11659000,11360738,12407878]"
4627,"[11139192,11659432,11335962,11407172]"
4630,"[12407304,11407194,11659178,11659060]"
4642,"[11660140,11148888,11603792,11659118]"
4659,"[11714500,11148888,11237172,11407134]"
466,"[11360912,11360860,11335962,11360738]"
4666,"[11480992,11148888,11141346,11141330]"
468,"[11461014,11245914,11659000,11145600]"
4690,"[11360880,11481068,11360758,11145740]"
4696,"[11360882,11145624,11659004,11237172]"
4705,"[11659000,11659000,11659000,11659000]"
4706,"[11139192,12407832,11335962,11660000]"
4716,"[11139192,11360760,11407170,11141330]"
472,"[11407408,11139524,11145640,11407400]"
4746,"[12658226,11460972,11245914,11360728]"
4755,"[11659236,11659236,11659284,11659020]"
4786,"[11139192,11148888,11360884,11245914]"
4790,"[12657430,11659538,12407742,11360912]"
4798,"[11139192,11141346,11147290,11139192]"
4802,"[11407222,11360942,11360934,11520046]"
4805,"[12407742,12407116,11335962,11141346]"
4811,"[13039690,12407760,11660140,12360428]"
483,"[11659534,11148888,11245914,11141346]"
4833,"[11481094,11481094,11659216,12360400]"
4836,"[11148888,11660120,11245914,12407132]"
4841,"[12658234,11360800,12407696,11460696]"
4889,"[11659990,11141346,12407600,11407158]"
49,"[11659722,11245914,11237072,11148888]"
490,"[12407730,11659298,11245914,12371376]"
4913,"[11659088,11148888,11335962,11460972]"
4915,"[12657880,12407156,11660140,11245914]"
4920,"[12371374,11360716,11460928,11481072]"
4986,"[11139192,11360882,11141306,11148888]"
4989,"[11460598,11147512,11335962,11659918]"
500,"[11150120,11659764,11141346,11360654]"
5006,"[11237196,11237196,11237196,11237196]"
5023,"[12406984,11245914,11659452,11360758]"
5032,"[11481094,11481094,11148922,11141306]"
507,"[11237174,11141346,11237174,11659416]"
5081,"[11407154,11407154,11407476,12407832]"
5090,"[11659810,11460738,11245914,11141346]"
5096,"[12407654,11460738,11460676,11659646]"
5113,"[11139192,11461012,11460910,11659002]"
5149,"[11659020,11659020,11361054,11658996]"
515,"[11139524,11360778,11360680,11139194]"
5162,"[11659052,11659052,11407182,11659218]"
5171,"[11237196,11461012,11148888,11148888]"
5173,"[11360872,11360872,11360764,11360738]"
5176,"[11407172,11148888,11141346,11360934]"
5178,"[12407624,11360928,13017344,11148888]"
5182,"[11659708,11360928,11141330,11144260]"
5192,"[11360878,11148888,11659232,11141324]"
5209,"[11360988,11148888,11407194,11360912]"
5214,"[11660198,11360680,11659020,11407340]"
5232,"[11659710,11460990,11659582,11360878]"
5241,"[11659138,11360760,11360728,11141330]"
5253,"[11460742,11237172,11245914,11237072]"
5269,"[11659026,11145664,11658996,11145600]"
5292,"[11659236,11659646,11659538,11335962]"
5294,"[11658946,11407436,11460968,11460902]"
5313,"[11659570,11460990,12360424,11335962]"
5327,"[11141320,11141330,11148888,11141324]"
5331,"[13038820,11659540,11360696,11659104]"
5340,"[11360760,11141346,11360760,11360854]"
5346,"[12406880,11141530,11660128,11141538]"
5349,"[11480992,11407114,11148888,11335966]"
5357,"[11360994,11360912,11659422,11148854]"
5370,"[11659060,11148888,11141320,11659146]"
5390,"[11460670,11335962,11407140,11360770]"
5425,"[11237192,11148888,11147512,11360894]"
5428,"[11659248,11141330,12407042,11460806]"
5449,"[11407278,11335966,12322666,11659052]"
5454,"[11659838,11461012,11360652,11360764]"
5458,"[11659686,11659734,11659686,12407308]"
547,"[12371388,11141330,12407116,11360760]"
5473,"[11659544,11360738,11460968,11460904]"
5497,"[11659208,11141346,11659554,11360780]"
550,"[11148922,11237172,11147268,11659024]"
5501,"[11659526,11659026,11460810,11659554]"
5511,"[11360776,11660140,11660140,11360882]"
5519,"[11237172,11148888,11659046,11237172]"
5535,"[12657766,12407042,11460780,12407852]"
5541,"[11237144,11407102,11407172,11141330]"
5544,"[11407278,11237172,11360956,11145740]"
5558,"[11659692,11141324,11237196,11139524]"
5563,"[11360728,11360728,11141346,11460990]"
5564,"[11407478,11660142,11360738,11360680]"
5570,"[11480992,13039530,11407170,11461012]"
5601,"[11360912,11141346,11360912,11360912]"
5605,"[11460954,11141324,11659812,11245914]"
5614,"[11460914,12407726,11148888,11335962]"
5636,"[11659432,11148888,11659794,12360444]"
5654,"[11360912,11147292,11141330,11360738]"
5661,"[12407084,11245914,11141346,11141338]"
5663,"[11659604,11659000,11659764,11659604]"
5665,"[12360424,11360728,11360998,11460926]"
5682,"[11145664,11145664,11659002,11360894]"
5688,"[11139192,11141306,12406940,11360780]"
5722,"[11139192,11148888,11407194,11335962]"
5742,"[11603798,11460968,11658984,12407924]"
578,"[12360390,12657356,11659770,13039514]"
5790,"[12360390,11148888,11659232,12407042]"
5796,"[11139192,11145624,11141346,11335966]"
5817,"[12658390,11245914,11659292,12407726]"
5821,"[11407114,11360878,11360934,11335962]"
583,"[11360912,11659088,11660006,11659624]"
5841,"[11139192,11148888,11659000,11659036]"
5881,"[11139192,11335966,11148888,11360728]"
5882,"[11139192,11659020,11407194,11659020]"
5887,"[11139192,11148888,11460952,11460972]"
5896,"[11139192,11659824,11659812,11659020]"
5947,"[11145600,11147292,11335962,11139194]"
5957,"[11360672,11141346,11141324,11659208]"
5969,"[11660128,11360828,11237172,11659248]"
5987,"[11659570,11141324,11335962,11460972]"
5991,"[11481084,11659166,12657370,11245914]"
5996,"[11659950,11141330,11659116,11360640]"
6015,"[11659000,11460978,11141324,11659216]"
6025,"[11460854,11148888,11141340,11658988]"
6027,"[11145640,11480984,11480984,11360912]"
6034,"[12407400,11659298,11460854,11148888]"
6040,"[11360912,11360912,11659146,11141346]"
6042,"[11360828,12406966,11360878,13038952]"
608,"[12657500,12407116,11658950,11360738]"
6087,"[13038854,11659004,12407042,12322660]"
6104,"[11659472,11407198,11148966,11407392]"
6106,"[12360438,13038948,11335962,11460806]"
6117,"[12407726,11659616,11659646,11245914]"
6119,"[12406882,11659004,11659432,11360738]"
6127,"[11659140,11460742,11245914,11360880]"
613,"[11460904,11335962,11148888,11147512]"
6137,"[11145664,11145664,11141306,11407262]"
6139,"[12407702,11659112,11360778,11360878]"
6142,"[11460716,11659332,11407262,11659240]"
6143,"[11660120,11245914,11148888,11520044]"
6150,"[11659926,11360878,11659020,11407356]"
6158,"[11660128,11407244,11148902,11659624]"
616,"[12657742,11714680,11659216,11360858]"
6162,"[11360760,11360680,11659236,11141330]"
6167,"[11460964,11659048,11150096,11659544]"
6192,"[11407194,11148966,11150096,11658988]"
6216,"[12407526,11407114,12407398,12657364]"
6223,"[11659742,11360738,11148854,11141330]"
6227,"[12657692,11148888,11360704,11460986]"
6231,"[11139192,11237172,11141324,12360436]"
6238,"[11139192,11660234,11660234,11660058]"
6268,"[11659526,11460738,11659236,11460810]"
6269,"[11660086,11147290,11360776,11148902]"
627,"[11407264,11360912,11407408,11407408]"
6283,"[12407678,11360738,11245914,11141324]"
6287,"[12657750,11659734,11460972,11245914]"
629,"[13038818,11659020,11335962,11145600]"
6294,"[11141320,11659006,11141306,11659314]"
6302,"[12658274,11360878,12407760,11659616]"
6312,"[11659034,11148888,11461022,11148888]"
633,"[11659606,11460810,11360860,11659544]"
6356,"[11360710,11407278,11141306,11148854]"
6362,"[11714570,11148888,11360674,11141306]"
6365,"[11659570,11360672,11659236,11360942]"
6385,"[11360872,11360882,12360398,11360912]"
6387,"[11659852,11659314,11460972,11481078]"
6420,"[11659422,11148888,11245914,11407382]"
6421,"[11360696,11148888,11145684,11460738]"
6423,"[11659706,11660234,11659570,11481092]"
6431,"[11659836,11360738,11460762,11360928]"
6433,"[11360652,11460972,11659332,11659362]"
6435,"[11659520,11360778,11141346,11407170]"
6457,"[11659956,11460914,11360942,11659240]"
6460,"[11145600,11145702,11407198,11145600]"
6466,"[11139192,11659878,11407392,11141346]"
6473,"[11360878,11659998,11407242,12407436]"
6479,"[12406906,11351668,11660008,11659166]"
6489,"[11659548,11360966,11360968,11141346]"
650,"[11659696,12407042,12399312,11460738]"
6501,"[11659064,11141330,11360738,11659064]"
6514,"[11659950,11659548,12407042,11407140]"
6519,"[11659570,11335966,11335962,11360718]"
6521,"[11659310,11360986,11659122,11147512]"
6526,"[11659534,11659640,11360642,11659616]"
654,"[11658992,11658982,11659490,11460806]"
6553,"[11659090,11148888,12657540,12407370]"
6568,"[11659990,11460854,11407116,11360660]"
657,"[11714458,11148888,11148922,11460738]"
6605,"[11460680,11460968,12407022,11603798]"
6607,"[12371926,11245914,11659178,11659990]"
6618,"[11360758,11460972,11141306,11659248]"
6620,"[11141346,11148888,11245914,11460738]"
6634,"[11461008,11148888,11659878,11237172]"
6637,"[11660004,11141306,11659590,11361044]"
6652,"[11360654,11407392,11407208,11360870]"
6666,"[11659966,11148888,11245914,11360760]"
6676,"[11460964,11360660,11659542,11360728]"
6677,"[11659866,12406976,11659646,12407726]"
6680,"[11481086,11360828,11360870,11360880]"
6681,"[11659934,11148888,11481080,11407162]"
6682,"[11360684,11658984,11659998,12360434]"
6683,"[12658182,11460696,11407224,11148888]"
6703,"[12371386,11460738,11141324,11659538]"
6712,"[11139192,11360728,12407702,11148888]"
672,"[11139192,11461020,11360878,11407138]"
6734,"[13039484,12407804,11407264,12657484]"
6737,"[12658244,11237172,11245914,11141328]"
674,"[11461044,11603792,12360454,11481006]"
6742,"[12407832,11335962,11245914,11659530]"
6745,"[11659006,11141324,11141326,11460806]"
6746,"[11659914,11407098,11360928,11141324]"
6747,"[11139192,12399312,11660080,11360728]"
6748,"[11139192,12371324,12407304,12371326]"
6757,"[11659358,11659046,11659314,11139192]"
6776,"[11659554,11360760,11360912,11659208]"
6779,"[11407356,11659232,11360934,11149198]"
6787,"[11659490,11245914,11360760,11658992]"
679,"[11360760,11360760,11148888,11245914]"
6792,"[11659934,11148888,11460738,11659532]"
6801,"[11139192,11148888,11237172,11245914]"
6805,"[11139192,11659566,11659622,11360728]"
6809,"[11460926,11148888,11659340,11659146]"
6811,"[11659554,11460738,11245914,11148888]"
682,"[11360758,11245914,11659538,11659646]"
6820,"[11659834,11360738,11407194,11360928]"
6823,"[11659052,11141346,11480980,11460972]"
6863,"[11659812,11141324,11245914,11148888]"
6896,"[12407154,11659120,12657880,11660082]"
6903,"[11659566,11460990,11360912,11659590]"
6917,"[11660082,11659030,12407154,11360882]"
6933,"[11407476,11148888,11237172,11335962]"
6934,"[12657384,11141346,11460972,11148888]"
6935,"[12657484,11360778,11659698,13039466]"
6939,"[11360882,11145702,11360882,11714576]"
6944,"[13038938,11460968,11360728,11407224]"
6945,"[12360380,11145624,11659616,12657768]"
6956,"[11139192,11360738,11660234,11360812]"
6957,"[11139192,11148888,11659298,11659646]"
6966,"[11139192,11245914,11407272,11481072]"
6972,"[11659072,11245914,11237172,11145762]"
6987,"[11407208,11148888,11659292,12407398]"
7000,"[12360390,11148888,11659000,11147292]"
7023,"[12371342,11141346,12360438,11360728]"
7039,"[11714576,11659544,11141306,11145740]"
7056,"[11659220,11659812,11144260,12360424]"
7060,"[11659244,11148888,11659190,11659646]"
7061,"[11659006,11407270,11245914,12407730]"
7062,"[11659590,11659566,11659432,11407238]"
7065,"[12407624,11148888,11659236,11148888]"
7069,"[11659972,12657788,11658984,11659002]"
7093,"[11360872,11360872,11659914,11237192]"
7108,"[11520042,11245914,11460972,11659524]"
7114,"[11360848,11335962,11147290,11407194]"
7131,"[11237196,11659452,11237196,11360966]"
7143,"[11659622,11360878,11659542,11237196]"
7148,"[11603770,11148888,11360884,11659222]"
7156,"[11360764,11141330,11335962,11141346]"
7159,"[11659606,11360928,11360882,11659544]"
716,"[11659448,11659980,11148888,11360800]"
7163,"[11659934,11360928,11660000,11659000]"
7173,"[11659166,11148888,11659306,11407194]"
7180,"[11139192,11237172,11145640,12371326]"
7186,"[11141306,11360894,11360828,11141306]"
7219,"[12657340,12407042,12407800,11141324]"
7228,"[11139192,11245914,11659548,11481086]"
7232,"[11139192,11237172,11148888,11407134]"
7235,"[11139192,11141330,11360684,11360956]"
7237,"[11139192,11141306,11460854,11237172]"
7251,"[11139192,11658984,11407208,11659232]"
7258,"[11139192,11145624,11245914,11659340]"
7299,"[11460792,11147512,11407356,11360878]"
7308,"[11659346,11245914,11360894,11245900]"
7310,"[11659186,11335962,11237172,11148888]"
7329,"[12407382,11147292,11658988,11360728]"
7338,"[11360648,11141320,11407194,11659148]"
7351,"[11658982,11460972,11659734,11141330]"
7355,"[11659624,11659554,11460738,11659624]"
736,"[11360878,11360878,11360878,11360878]"
7378,"[11659530,11460972,11360660,11148888]"
7394,"[11659236,11141346,11659236,11659538]"
7399,"[11360934,11245914,11145624,11407356]"
74,"[11145748,11237172,11141346,11603770]"
7410,"[11139192,11407170,11360738,11141324]"
7436,"[11659586,11141324,11245914,11141330]"
7438,"[11659204,11659046,11145702,11481030]"
7454,"[11139192,11141346,11148888,11407194]"
746,"[11141306,11141324,11460766,11460766]"
749,"[13038820,11460806,11360696,11659540]"
7495,"[11407224,11659120,11407224,11141324]"
7501,"[11659346,11335962,11659088,11360878]"
7503,"[11360704,11237172,11360884,11141330]"
7513,"[11407262,11141324,11460968,11360738]"
7516,"[11407280,11141346,12360422,12407116]"
7548,"[11658984,11141346,11659004,11141330]"
7551,"[11659542,11460738,11659346,11659578]"
7552,"[11141306,11245914,11407194,11139650]"
7556,"[11335962,11603772,11145740,11335962]"
759,"[11145728,12657366,11360728,11335966]"
7597,"[11659122,11335966,11335964,11659240]"
762,"[11145600,11360878,11659206,11360878]"
7655,"[12407466,11659118,11481094,12322668]"
7660,"[11360828,11360770,12407154,11147512]"
7665,"[11237196,12360436,11237196,11237196]"
7667,"[11481076,11148888,11360870,11407408]"
7668,"[11659052,11407182,11659578,11659236]"
7673,"[11659338,11145762,11480984,11659000]"
7674,"[11659812,11148888,11237172,11145600]"
7683,"[11139192,11145624,11360738,11141324]"
7690,"[11360870,11141330,12360398,11360878]"
7695,"[11659236,11141330,11460738,11360738]"
77,"[11714458,11407218,11481094,11360674]"
7714,"[11407154,11245914,11141324,11141346]"
7734,"[11659306,11141330,11148888,11659646]"
7735,"[11361056,11460972,11360882,11361054]"
7736,"[11360728,11141346,11659554,11460738]"
7740,"[11659806,11141346,11335962,11141324]"
7747,"[11407098,11360884,11407224,11361054]"
7768,"[11139192,11148888,11460738,11141330]"
7773,"[11139192,11360860,11141530,11659412]"
7782,"[11145744,11660048,11659860,11145702]"
7787,"[11407224,11407392,11407222,11407224]"
7789,"[11139192,11141346,11360738,11659934]"
7799,"[11139192,11141346,11148888,11335962]"
7807,"[11139192,11148888,11407140,11659686]"
7834,"[11139192,11148922,11659686,11659026]"
7845,"[11139192,11360738,11659178,11148922]"
7861,"[11139192,11659178,11148888,11460696]"
7867,"[11361056,11360848,11407262,11360878]"
787,"[11659998,11141330,11714680,11245914]"
7873,"[12407272,11148888,11659178,11407222]"
7879,"[12406938,11360738,11141346,12310302]"
7887,"[11460696,11460738,11141346,11245914]"
789,"[11141320,11407162,11360878,11659006]"
7897,"[11360860,11139524,11145624,11360912]"
7918,"[12657648,11659000,11360728,11148888]"
7939,"[11145626,11148888,11659166,11659000]"
7941,"[11659024,11148922,11360894,11659224]"
7943,"[11659716,11335962,12407324,11659698]"
7945,"[12360418,11245914,11659624,11481024]"
7964,"[11237196,12360436,11237196,11460738]"
7965,"[12371386,12407304,11360878,11460972]"
7968,"[11407158,11360640,11659088,11335966]"
7972,"[11237196,11145664,11407194,11147268]"
799,"[12658282,11407162,12658420,11659466]"
7992,"[11139192,11245914,11335962,12407414]"
7996,"[11139192,11407114,11407382,11360912]"
8018,"[11139192,11141324,11361056,11360760]"
8020,"[12407304,12407312,11148922,12371326]"
803,"[11360884,11145624,11148888,11147290]"
8053,"[11407158,11148888,11659222,11659272]"
8056,"[11460952,11148888,11360760,11148888]"
8065,"[11460910,12371378,11460738,11141306]"
8069,"[11145600,11659218,11145600,11141308]"
8073,"[11659578,11460972,11360884,11360716]"
8081,"[11360708,11360718,11141346,11360966]"
8084,"[11139192,11360692,11335962,11460738]"
8085,"[11139192,11145624,11141346,11407272]"
81,"[11139192,11145702,11660086,12407130]"
8110,"[11139192,11148888,11141306,11659158]"
812,"[11139192,11360640,11407224,11603798]"
8121,"[11139192,11360760,11460738,11360912]"
813,"[11139192,11659554,11460738,11360956]"
8131,"[11603796,11360860,11141342,11659036]"
8132,"[11461012,11148888,11237172,11360760]"
8148,"[12406920,11245914,12407742,11360878]"
8150,"[11658946,11141342,12360390,11360906]"
8156,"[11360644,11360642,11360878,11460672]"
8166,"[11659152,11145600,11139524,11659998]"
8168,"[11139192,11461022,11245914,11360870]"
8252,"[11139192,11141330,11141320,11659938]"
8261,"[12407520,11461012,12406938,11659422]"
8266,"[11145666,11148888,11460968,11659046]"
8279,"[12371374,11141346,11659236,12360444]"
8281,"[11360694,11407170,11659806,11659236]"
8286,"[11360912,11360880,11141346,11147292]"
830,"[11360728,11360654,11335962,11147512]"
8301,"[12371296,11148888,11237172,11659236]"
8312,"[11139192,11245914,11460806,13202644]"
8333,"[11659190,11145624,11237194,11360894]"
8339,"[11360760,11659646,11360728,11147512]"
8349,"[11139192,11141346,11659046,11360738]"
835,"[11659026,11360928,11141324,11360738]"
8376,"[11659854,11659878,11407478,11659244]"
8385,"[11360776,11147290,11145702,11659740]"
8424,"[12657684,11659314,11361056,11237172]"
