Product,Products
12988616,"[12988608,12988614,12988604,12988622,13039492,12995878,11652758,13038920]"
12988618,"[12988622,12988610,12988626,12988602,13039380,11141324,12988620,12407214]"
12988620,"[12988602,13038876,12995874,12407214,12988618,11603770,12988616,12995878]"
12988622,"[12988608,12988618,12988626,12988616,13039492,12988610,11141324,13038906]"
12988624,"[12988634,12988628,13039778,11245914,13038152,13039662,13038830,13039528]"
12988626,"[12988622,13039492,12988610,12988618,12988608,13039380,13038906,12988616]"
12988628,"[13038830,13038152,12988636,11460908,12995890,13039692,13039932,12988634]"
12988630,"[13017338,12988632,11351668,13202662,13038684,12407248,12988604,11460738]"
12988632,"[13017338,12988630,11351668,13038684,13017334,13202662,13017342,11659140]"
12988634,"[12988624,13039778,12988628,13039662,12995890,13039520,13038152,13039514]"
12988636,"[12658142,11461062,12988628,13039692,13039568,13039564,13039932,13039004]"
12988638,"[12407734,12406988,14121834,12436776,13064972,12322668,12657602,11659002]"
12988640,"[11407468,12407298,12407520,11245920,12407838,11659552,12657894,12407710]"
12988642,"[12407932,12407632,12407032,13039064,13039044,11659424,13039924,12360438]"
12988644,"[11658990,12407138,12371304,11659212,12371316,12658114,12658152,12371364]"
12988646,"[12371300,13039464,12406880,12657772,12407466,12407102,12657620,11659106]"
12988648,"[12371300,12995904,13039104,12995898,13038870,13038650,12657772,12407924]"
12988650,"[11659142,12657572,11714496,11659164,11659092,12657612,12658152,11714418]"
12988652,"[13039402,12407278,11407142,13038900,12995894,12658154,12658140,13038872]"
12990074,"[12360386,12406896,13038844,12407326,12407930,13039404,12995868,11659182]"
12990076,"[12990080,13038872,11659072,11407368,13039402,12657624,12407492,11407142]"
12990078,"[12657550,12657622,12407248,11460738,12658212,13038684,11351668,11659160]"
12990080,"[12990076,13038872,11659072,11407368,13039402,12407492,12658694,12407272]"
12990082,"[13038870,11407364,12995868,12407276,11659068,13039404,11360894,12406864]"
12995868,"[12407276,13038870,12407326,13039404,11659112,11659182,12406864,13039402]"
12995872,"[13038876,12995878,12988602,13038920,13039492,11659418,11141328,12988620]"
12995874,"[12988602,12995876,13064964,13038876,12988620,11603770,11603772,12995886]"
12995876,"[11407372,12995874,11603772,11603770,11659362,12988606,11659418,12658690]"
12995878,"[13038920,13039492,12658690,12988616,11652758,12988604,11141328,12995872]"
12995880,"[11407382,12988604,13039492,12995878,11660050,11141324,13038920,11237132]"
12995882,"[13017340,12995890,13038988,12658522,13038994,11659614,12657722,12658554]"
12995884,"[13039780,12658066,12407376,11659616,12437176,12407056,13039496,12658508]"
12995886,"[11141324,12988606,12995874,11603772,12988618,13064964,12988602,13038984]"
12995888,"[11660144,12407274,13038902,12995892,12371930,13039052,11659340,12407016]"
12995890,"[13017340,12995882,11141644,13038152,11460908,12988628,13038988,13039782]"
12995892,"[13038902,13017342,11351668,12657622,12990078,12988632,13017338,12657550]"
12995894,"[13038900,12658154,11407142,11659104,12696928,12657626,11407374,11660144]"
12995896,"[12658620,11460966,12658194,12658280,13038150,11148964,11659826,12657438]"
12995898,"[12995904,12988648,12407442,13039550,12407856,12407014,13039354,12371300]"
12995900,"[11659104,13039464,12371318,12696928,12657502,12995902,13038820,13038154]"
12995902,"[12995906,13017342,13039052,12658152,11481100,11714496,13038684,13038902]"
12995904,"[12995898,12988648,12407898,12407014,12407442,12407326,13038870,13038650]"
12995906,"[11460738,12995902,12371316,11714496,13202672,13202662,13039052,11714594]"
12995908,"[13017344,11659866,12658548,12658526,11659442,12947668,12658264,12407286]"
13017332,"[13017336,14122744,12657628,11659418,11139194,12657532,12407492,12995876]"
13017334,"[12988632,12988630,13017342,13017338,12658212,11659140,12371308,11351668]"
13017336,"[13017332,14122744,12657628,11659418,11139194,12657532,12407492,12995876]"
13017338,"[11351668,12988630,12988632,13038684,12407248,12658212,13202662,11460738]"
13017340,"[12995882,12995890,13038988,11659614,13038994,12658522,12657722,12658554]"
13017342,"[12657622,12988632,13038902,12995892,13038684,13017338,11351668,11659110]"
13017344,"[11147292,12995908,11658998,11659948,12947668,11714312,11659962,11659940]"
13017346,"[13038998,13038158,13039444,11481106,12530766,13039100,13039594,11659528]"
13033180,"[12658346,12658312,12657716,12657718,12658506,12658286,12658554,12658502]"
13038150,"[12657894,11659446,11659826,12407156,12407652,11659838,11407468,11659566]"
13038152,"[13039692,11141644,12995890,13039792,13039782,13039514,12988628,14122822]"
13038154,"[13038820,13039464,11658990,12657502,12371314,12658056,11659170,12407182]"
13038158,"[13039642,13038958,12657776,13017346,12658688,12995884,12407610,12407376]"
13038160,"[12658384,11659816,12658608,11714526,13039542,12658538,11659674,11714680]"
13038648,"[12658550,12658524,13773580,14121846,13773576,13039070,12657648,13039020]"
13038650,"[12407924,13039104,11659090,12407326,12657772,11659340,13038964,12406896]"
13038684,"[13017338,12988632,12988630,11460738,12657550,11351668,12658212,13017342]"
13038702,"[13039644,13039790,12437304,11659944,11659052,13038988,13039650,11714586]"
13038716,"[13038716,13653538,12658012,12657954,12657892,12657914,13653572,13653556]"
13038720,"[13653526,13653528,13653590,13653608,13653534,12407644,11659642,11660206]"
13038724,"[11659810,12657698,11659958,12658250,13064990,11659948,11659720,12658320]"
13038816,"[13038822,12658358,13038824,13038856,13038960,13038854,12658102,13038832]"
13038818,"[12658308,13038866,11659562,11659624,12657586,12657720,13038826,13038854]"
13038820,"[12658154,11659104,13039464,12407182,12657502,12407016,12696928,12995894]"
13038822,"[13038824,13038832,13038960,13038816,12657766,12658358,13038854,13038954]"
13038824,"[13038822,13038960,13038832,12658358,13038816,11659590,13038954,13039088]"
13038826,"[12658162,12658156,12658160,13038832,13038822,12658000,13038818,12657720]"
13038828,"[13038854,13038962,13039814,13038950,13039084,13039450,13039034,12407636]"
13038830,"[13039568,12988628,11461062,13039932,12658142,13039692,14122748,12988636]"
13038832,"[13038822,13038824,13038854,13038856,11659590,13038960,12658358,13038826]"
13038834,"[12407342,12407344,11461034,12437182,12658580,12658382,12407636,12437200]"
13038844,"[13039404,11659112,12657620,12360386,12407326,12988652,12407276,12995868]"
13038848,"[13038952,13039460,13038866,13038858,13039458,12657584,12657768,13038818]"
13038850,"[13038866,13038858,13038946,12657592,13039094,13039066,13039898,11145612]"
13038852,"[13038948,13038942,12436546,13039090,14121838,12658620,11237250,11148964]"
13038854,"[13038832,12657586,13038856,13038822,11659590,12407636,13038828,13038816]"
13038856,"[13038854,13039458,13038832,12657696,13038816,12657720,12658338,13038822]"
13038858,"[13038866,13038850,13038868,12657592,13038864,13039458,13038946,12658444]"
13038862,"[12657576,13039458,12658538,12658512,14129477,13038954,12947666,12437176]"
13038864,"[13038858,13038956,13039458,13038866,13038868,12657592,11714306,13038850]"
13038866,"[13038858,13038850,13038946,12657592,13038868,12658444,13038864,12657714]"
13038868,"[13038858,13039458,13038954,13038866,12437186,12658398,12657592,12657558]"
13038870,"[12995868,12407326,12407276,12990082,13039404,11659068,13039402,13038872]"
13038872,"[13039402,12990080,11659072,12657624,12990076,11407142,11407368,13038870]"
13038874,"[12657604,12696926,11659358,12657636,11659090,12406908,12658694,11659138]"
13038876,"[12988620,12988602,12995872,12657532,12995874,13064964,11603770,11659418]"
13038878,"[12657610,12657646,12657608,12657642,13038884,12657640,12657634,11659130]"
13038880,"[12657614,11360894,11659064,12407492,12407490,12657628,11407364,12657636]"
13038882,"[13038882,12371316,13038884,12658212,12407248,11351668,12988630,11714594]"
13038884,"[12657642,13038878,12657610,12657618,13038882,12657646,12657640,11362286]"
13038886,"[12657616,12657372,11407366,12657626,11659066,12407022,12407624,12406976]"
13038888,"[12407868,11481088,11658968,11145624,12406872,12406938,12360458,11360878]"
13038890,"[12657654,12657374,12657376,12658528,12658532,12657364,12657378,11147292]"
13038892,"[13039480,12406990,11460672,13039024,12407340,12407342,13038834,11659902]"
13038900,"[12995894,12658154,11407142,11659104,12696928,12657626,11407374,11660144]"
13038902,"[12995892,13017342,11351668,12657622,12990078,12988632,13017338,12657550]"
13038904,"[12657754,11659126,12407924,11659138,11659122,12360386,12407416,12407432]"
13038906,"[11659360,13039492,12658050,12988626,12407382,12988622,11141324,12657644]"
13038916,"[12371308,11407382,12995878,11659970,12657644,13038920,12988604,11141328]"
13038920,"[12995878,11652758,12988604,13039492,12658690,12988616,12371308,11141328]"
13038922,"[12407550,12437034,11145664,11147300,13039898,11147282,11148954,11145702]"
13038926,"[13038934,12407906,13039440,12657440,11659404,13038932,12657442,12528310]"
13038930,"[12407536,13038940,13039462,12371322,11141538,12407456,12407184,13038934]"
13038932,"[13038938,12657682,12657684,11460742,11481060,12407536,11407158,12371328]"
13038934,"[13038940,13038926,11714588,12528310,12407906,12657538,11148966,13038930]"
13038938,"[13038932,12407312,11237090,13039462,12407484,12371324,12657682,12657684]"
13038940,"[13038934,13038930,11148966,12657686,12407184,12658578,11659180,12407536]"
13038942,"[11361018,13038852,14122758,12436780,11407274,13039490,11659248,11659250]"
13038944,"[13038954,13038946,13039066,12657592,13038950,12437220,11659840,13038868]"
13038946,"[13038866,12657592,13039066,13038944,13038850,13038968,13038956,13038858]"
13038948,"[13038852,13038952,11659548,12657584,13039090,12437416,13038866,11660192]"
13038950,"[12657586,14122832,12657370,13038944,11145640,11145612,13038946,13039784]"
13038952,"[12657584,13038848,13039460,13039458,11659472,13038948,13038868,13039448]"
13038954,"[13038868,13038944,12658634,13039458,12658558,13038956,13038822,11659554]"
13038956,"[13039080,12657360,12657592,12657558,11461044,13038946,13038864,13038868]"
13038958,"[13039642,12947666,12437224,12437176,13039638,12658574,12657416,12657576]"
13038960,"[13038824,13038822,13039542,11237250,13038832,12657766,13038816,12658342]"
13038962,"[13039018,12657586,13038950,13038828,13039826,13039020,13039102,11481030]"
13038964,"[12988612,12696914,12371308,11714474,11652758,12407380,12995872,11659140]"
13038966,"[13038976,13038980,11460784,13039726,11601876,12407852,11360810,11407410]"
13038968,"[12657714,13038946,13038974,13039540,11237250,13038850,13039892,12407504]"
13038974,"[12407928,12406862,12406872,12407592,12406938,13038968,13039146,13039068]"
13038976,"[13038966,13039886,12437468,11407408,13076264,13039850,13039088,11237224]"
13038978,"[11603804,12658398,11480984,12407446,13039516,12655600,12658698,12657558]"
13038980,"[11360810,13038966,11460678,13039906,11361062,11460784,12407852,13038978]"
13038982,"[13039748,12657724,14122820,12407444,13038870,13039532,13039746,12657762]"
13038984,"[14110868,14110862,14110866,14110864,12657606,12988618,11141320,12988610]"
13038988,"[12658522,13039546,13038996,13038994,12657722,13017340,11659614,12995882]"
13038990,"[12658522,13039546,12658688,13038988,12658506,12658066,12657712,11659944]"
13038992,"[11659962,11460968,12407286,11659564,12658398,12360440,11659954,12658536]"
13038994,"[13038988,13038996,13017340,11237260,12995882,13039004,11659614,12657722]"
13038996,"[13038988,13038994,13039004,12995882,12658522,13017340,13039932,12657722]"
13038998,"[13017346,13038158,11481106,13039444,11245944,12530766,11659936,11659470]"
13039004,"[13038996,13038994,13038988,13039932,13039488,11659470,12657388,13039498]"
13039006,"[13017340,12658476,12657700,11659614,12995882,12658548,13039792,12657722]"
13039012,"[13039154,12437214,12406914,12407852,13038974,13039068,13039390,13039846]"
13039018,"[13039826,13038962,12407632,13039924,11407212,12407426,11481030,13039500]"
13039020,"[13038648,13039876,13038962,12371342,12658150,13039018,12658478,12360400]"
13039022,"[14122762,12437164,13039044,11659026,13039456,12406998,12437184,11480994]"
13039024,"[13039484,14122834,13038892,13039040,12371340,11145640,11659466,11407122]"
13039026,"[13773572,13039726,13038966,11407218,11460766,13039030,12407928,12657748]"
13039028,"[13039396,12360438,13039400,11659238,11481054,11407212,12407506,11659682]"
13039030,"[13039038,13038974,13039904,13038968,12407928,12657734,13039026,12657694]"
13039032,"[12657694,12657386,12360422,11659306,12658290,14122766,13039886,12658384]"
13039034,"[13039040,12437200,12658604,12407636,12407840,12437138,13039814,13039408]"
13039038,"[13039030,12406872,13038974,12406938,12658696,13039466,13039904,12407928]"
13039040,"[13039034,12658604,11460772,12437200,13039024,12406996,12436848,13039888]"
13039042,"[12657704,12657436,13773580,12658568,12657370,11145642,11659708,11461026]"
13039044,"[13039456,13039022,13039070,12657370,12406998,12658276,11480994,12437164]"
13039050,"[11148888,12310312,11659652,12657526,12437148,11714574,11659610,12436774]"
13039052,"[13017342,12657618,13038882,13038902,12995892,12371316,11481100,12658152]"
13039058,"[13039556,13653530,12657386,13039750,13039098,12657694,13653526,12407386]"
13039062,"[11659438,11659444,12658676,11659644,11659770,13039448,11659558,11659452]"
13039064,"[11481030,12658292,12407366,13039476,11659742,13039554,12407008,11480980]"
13039066,"[12657592,12657576,13038946,11659948,13038944,11658980,12657652,14121842]"
13039068,"[11407160,13039904,13038974,12406892,12437168,12407348,11460788,12437092]"
13039070,"[13039456,11659466,11407224,11407122,13039044,12657564,11480994,13039452]"
13039076,"[13039090,13039602,12437224,13039656,12657726,13038974,13039030,13039098]"
13039078,"[11360974,13039094,14121822,11659858,11460678,13039784,12437342,14121836]"
13039080,"[13038956,12657558,12657360,12657562,12657592,12658246,11659960,11659602]"
13039084,"[13039088,13039092,13039892,13039886,13039094,13039890,12407394,14121822]"
13039086,"[13039744,13039092,13039084,12437202,12407394,11360928,13039890,13039088]"
13039088,"[13039886,13039084,13039892,11360872,12407394,11480992,13038824,11237250]"
13039090,"[12437224,13039076,12360378,13038852,13039656,13038948,13039602,13039664]"
13039092,"[13039084,13039744,13039094,13039102,12407394,11407098,13039890,14121822]"
13039094,"[14121822,13039078,13038850,11407098,13039092,11360974,13039890,13039102]"
13039096,"[13039636,13039658,13039102,13039092,14121822,13039450,13039078,13039094]"
13039098,"[11407268,13039664,13039602,13067870,13039076,13039058,11361000,11360778]"
13039100,"[13039618,13039092,13039764,13039088,12657744,11460746,13039636,12657750]"
13039102,"[13039092,13039094,13039096,13039084,13038962,13038828,13039078,11360968]"
13039104,"[13038650,13038870,12407326,12657772,12407014,12407924,12407898,13038880]"
13039106,"[13039618,11407416,13039586,13039764,11460904,12407040,12407928,12406886]"
13039114,"[12406958,12407608,12371256,11603832,13039140,12406954,11659276,12658388]"
13039132,"[12360464,13039396,12406932,11460746,13039928,11659286,13039450,13039390]"
13039134,"[12658470,12407756,12407702,12322644,13039920,13039576,12407774,12360408]"
13039140,"[12407144,11659586,13039114,11237116,11603796,12406958,11659310,12658472]"
13039146,"[11360886,12407910,13038974,12407870,13039466,12406938,11660006,13773576]"
13039148,"[12360448,11460780,12407514,11460682,11481078,11659300,11360964,12454400]"
13039150,"[12407664,11460928,11480974,11659294,12371254,13039532,12371388,11480992]"
13039152,"[13039908,12658696,12407314,12407868,12407870,13039154,12406872,12406938]"
13039154,"[13039390,13039928,12407730,12407270,13039396,13039922,12360412,13039012]"
13039354,"[13039920,12995868,13039748,12658470,13653550,13039368,12658606,13039470]"
13039356,"[12371258,13039098,13039808,13039762,13039150,12658486,13039918,12407042]"
13039362,"[11460792,12360412,13039018,13039886,13038980,12360414,12407632,13039726]"
13039366,"[13039462,12406974,12407310,12657682,13038938,12407312,12371330,12406910]"
13039368,"[12360376,12657620,12371926,12371310,11659106,13039464,11659102,12657756]"
13039372,"[12406868,12406904,12406926,13653552,14101712,12360426,12407032,13039408]"
13039380,"[12988610,12988618,12988626,12988622,11237148,11141342,12407214,13038984]"
13039384,"[12658124,11659938,13039918,13039752,12657724,12658096,12360426,11360738]"
13039386,"[12406920,11659204,12657724,12407444,11659304,12407560,12371258,12407590]"
13039390,"[13039154,13039928,11659308,11659294,13039152,13039396,11659292,13039012]"
13039396,"[13039028,11659238,12360434,13039154,12658530,12407666,11460772,14122832]"
13039398,"[11460670,13039908,11603790,11603832,12407608,11659310,12407630,11658968]"
13039400,"[13039028,13039818,12437182,11407226,11659728,12657534,12658478,12407880]"
13039402,"[13038872,12990080,12988652,11659072,12990076,11407368,13038870,12407276]"
13039404,"[12995868,12407276,11659112,12407326,11659182,12406864,13038844,13038870]"
13039406,"[12407420,12658446,12406946,12407028,12406988,11659398,11150078,12406948]"
13039408,"[13039034,13039752,12406972,12406868,14101712,12407840,11407270,12360426]"
13039412,"[11659280,11139194,12658520,11237148,11148440,13039380,12406936,11149026]"
13039434,"[12407692,12658258,11360800,13039436,12658254,13039536,12658266,11407264]"
13039436,"[12658254,12658240,11407272,12658364,13039690,12658350,13039434,12658232]"
13039440,"[11659404,12407906,11714588,12528310,12658126,12657440,13038926,11660044]"
13039442,"[12371316,12995892,13038902,12396560,13017342,12657550,12657618,13038882]"
13039444,"[13017346,13038990,12658252,11659750,13038998,11481106,12530766,13039574]"
13039446,"[12371320,12371314,12371302,12407558,12407278,13039464,11659108,11407374]"
13039448,"[12658370,12658676,12658526,12658548,12407644,11659642,13653522,13039460]"
13039450,"[13038828,13039814,13039034,12437236,12658604,11360738,13039096,13039658]"
13039452,"[13039456,12658490,13039070,11659466,11407122,11407180,11481054,11407208]"
13039454,"[11407208,11407160,11460806,12407526,11407236,13773572,11591770,13039452]"
13039456,"[13039452,13039070,11480994,11407122,11659466,13039044,14122762,13039484]"
13039458,"[13038868,13039460,13038858,12657592,14129477,12658512,13038954,13038864]"
13039460,"[13039458,12657584,13038952,12658686,13038858,13038856,13038868,13039448]"
13039462,"[13039366,12371322,12658042,12371324,12407308,13038938,11407158,13038930]"
13039464,"[11659104,12371314,11407374,13038820,12371302,12696928,12988646,12657626]"
13039466,"[12407348,14122750,11660006,13039904,13773576,11549962,11461014,12406872]"
13039468,"[13039726,13039902,11407318,13039452,12658220,13039878,11460780,12406948]"
13039470,"[13039474,13039920,12406956,13039478,13039554,12658606,11660004,13039752]"
13039472,"[13039456,13039452,11460772,12407290,13773578,12360438,11460672,12658430]"
13039474,"[13039470,13039478,13039554,11660004,13039752,12406972,12406956,11481030]"
13039476,"[12406948,13039064,13039902,13039826,13039468,12406886,12360398,11480976]"
13039478,"[13039474,11660004,13039554,12407350,13039470,13039746,11461040,11407246]"
13039480,"[13038892,12360398,13039068,12407342,13064998,12360394,11659144,11481020]"
13039482,"[11659108,12407558,12657372,12371314,12406882,12371926,12407278,12657626]"
13039484,"[12437060,13039456,13773578,11145640,11461020,11659466,12406998,11460988]"
13039488,"[13039004,11237196,12657388,12657776,13039594,13038996,11659698,12407808]"
13039490,"[14122758,12658442,11461026,12657500,12657552,11407122,11659466,11659036]"
13039492,"[12988626,12995878,12988622,12988608,12988616,13038920,11652758,11141324]"
13039494,"[13202648,13202666,13202642,13202658,13202664,13202644,14110868,13202652]"
13039496,"[11361044,13039780,12407376,12657340,12437266,12437416,11659232,11659764]"
13039498,"[13039564,13039526,13039534,13039520,11659660,13039932,13039794,12657758]"
13039500,"[11659708,12437228,12658286,12658244,12407342,11659962,12658566,12360428]"
13039502,"[11714576,12657584,11659558,11659566,11714570,11714532,12658186,11659770]"
13039504,"[13039766,11461036,12657416,12437216,12437230,13039780,12407376,13039826]"
13039506,"[12658472,12658494,12407018,12407630,12371280,12407144,11149918,11659646]"
13039508,"[11407216,11361000,12407848,12407670,11407282,13039098,11407430,11407182]"
13039510,"[13039814,13039774,13038962,12407748,12437166,13038828,13039696,11603824]"
13039512,"[12658432,12973004,12658286,12436738,12658312,11659956,12657602,12437194]"
13039514,"[11141644,13038152,13039520,11460908,13039528,13039792,13039692,14122748]"
13039516,"[12658398,12658402,12658440,12657552,12658404,13038868,12437090,13038978]"
13039518,"[14121842,12995908,12657782,11659610,11659866,13039066,11659536,11659620]"
13039520,"[13039692,11659660,13039514,13039498,13039578,13039792,13039564,13039794]"
13039524,"[13039746,13039618,12407726,12657744,13039532,12407588,13039478,13039562]"
13039526,"[13039564,13039498,13039534,12657758,13039528,13039620,11245914,13039768]"
13039528,"[11245914,13039526,13039514,13039498,13039624,11460908,13039564,13039704]"
13039530,"[12437166,12658620,12658574,12658192,13039800,11659450,13039500,12658194]"
13039532,"[12658486,11407114,12407444,12657762,12406920,12407716,12407672,13038982]"
13039534,"[13039564,13039620,13039498,13039526,13039568,13039768,12658142,13039578]"
13039536,"[11361000,11481080,12407878,11460926,11460986,11460676,11481056,12407868]"
13039538,"[12658464,11407264,13039840,12407692,12658258,11360722,12407696,12407520]"
13039540,"[13039542,12658342,13039892,12658352,11659764,12657714,11659590,13038968]"
13039542,"[11659564,12658534,12658612,11714680,13039540,12657766,11658998,13039640]"
13039546,"[12658522,13038988,12657722,13038990,11659614,12658508,12658554,12407628]"
13039548,"[13039662,11460908,13039624,13039564,12988628,13039566,13039794,13039768]"
13039550,"[13039594,13039534,12407442,12407898,12371334,13039746,13039580,12658606]"
13039552,"[13039032,13039058,12658406,12658310,12657694,11461010,12658552,12658324]"
13039554,"[13039064,13039474,11659884,11481030,12658292,12407008,13039478,13039826]"
13039556,"[13039058,13039668,13039098,12407032,13039602,13039618,12407374,13067870]"
13039558,"[13039154,11481000,13039390,13039626,12360414,12371382,11659732,11659238]"
13039560,"[13039648,12658144,12407374,13039688,13039638,12407472,12407840,13039740]"
13039562,"[13039668,12436780,13039098,13039844,12657744,13067870,13039656,13039090]"
13039564,"[13039498,13039526,13039534,13039624,13039568,13039692,13039520,12988636]"
13039566,"[11460908,13039514,13039662,13039548,13039624,13039528,11659660,14122822]"
13039568,"[12658142,13038830,13039692,13039534,13039620,13039564,12988636,13039932]"
13039570,"[11659562,13039500,12658246,11659450,12658504,11659572,12658234,12658510]"
13039572,"[12407646,13039826,11659742,13039064,12658292,11659818,12658250,13064990]"
13039574,"[13039642,12947670,12657902,13039794,11461040,11659180,11660068,12658386]"
13039576,"[11659056,11659310,12407774,13039134,12436494,11659804,11659532,12658696]"
13039578,"[11659660,13039520,13039534,13039768,12657528,13039498,12436572,13038994]"
13039580,"[13039594,12658606,11407262,13039920,11481000,13653564,12437148,12658486]"
13039586,"[11360728,13039846,12407852,12657750,11460746,12406886,13039764,11360964]"
13039592,"[12658148,13653626,12658310,12658120,12658160,12658072,12658130,12657356]"
13039594,"[13039550,13039580,13039488,13039534,13039450,12437148,12658606,11659180]"
13039596,"[12371298,12407772,11659002,12406950,12658530,12436996,11659820,12658406]"
13039598,"[13039850,13064998,13039686,13039726,12406886,13039088,13039026,13038976]"
13039602,"[13039076,13039766,13039664,13039090,13039638,13039098,11407268,13039774]"
13039612,"[13039812,12657704,11237116,11659446,12407838,11659804,12658322,11659838]"
13039614,"[13039732,12658458,11658996,12657484,11659938,12658058,13039808,12658452]"
13039618,"[13039106,11407416,12407726,13039524,13039846,13039652,11360730,12657744]"
13039620,"[13039534,13039768,13039568,13039526,13039794,11659660,11460854,13039578]"
13039624,"[13039662,13039564,13039498,12658456,13039548,13039534,13039528,13039526]"
13039626,"[11659724,11360812,12436564,11360968,13039774,13038962,11407212,13038834]"
13039630,"[14121834,12437060,12657534,12407422,13039876,11659882,12437228,12407532]"
13039634,"[12407772,12657540,12407084,12436996,13039596,11659820,14122818,12437420]"
13039636,"[13039096,12657750,11407422,13039102,11360974,14121822,13039450,12657692]"
13039638,"[12437416,12437168,12658580,12658308,13039602,12437216,12407636,14101712]"
13039640,"[13039542,12658598,11659702,12657766,12658614,12658246,11714570,12658202]"
13039642,"[13038158,13038958,13039574,12947666,12437176,13039790,13039644,12407610]"
13039644,"[12437304,11659816,13038702,11659614,12658320,12658348,13039542,11658998]"
13039646,"[13064998,13039598,13039850,13039602,13039638,13038960,13039726,12406914]"
13039648,"[13039688,12658620,13039560,12407374,13039638,13039024,12371386,12657534]"
13039650,"[13039842,13038160,12658384,13039820,11659698,12437304,13039790,13039816]"
13039652,"[13039688,13039618,12360398,13039510,12947670,13039504,13039774,13039742]"
13039656,"[13039090,14121832,12437224,12360378,12437338,13039076,13039602,13039664]"
13039658,"[13039096,13039922,13039450,13039916,14121824,12407666,13039760,14122832]"
13039662,"[13039624,13039548,13039692,12988628,14122822,11460908,13039566,12658456]"
13039664,"[13039742,13039602,12407630,13039098,13039090,13039766,13039656,12437170]"
13039668,"[13039562,13039556,13067870,13039664,12406886,11407268,12657744,13039098]"
13039672,"[13038980,11360810,13038966,11460784,11520042,11549962,13038978,11603804]"
13039682,"[11659448,13653550,13039738,13039920,12658060,13039470,12657800,12407528]"
13039686,"[13064998,13039598,11480974,13039476,12658222,11360780,12406886,13038976]"
13039688,"[13039648,13039652,13039774,12407374,13039560,12658620,12360398,14101712]"
13039690,"[13039762,13039436,12658120,11460936,13039840,12099206,12407788,12407842]"
13039692,"[13039520,13038152,12658142,13039792,13039568,13039782,12988636,13039498]"
13039696,"[13039510,12657560,12658606,12437236,12437148,12407696,12658012,13039814]"
13039700,"[11659448,13039764,11358628,12658318,11460986,13039080,12658306,11659774]"
13039704,"[12658456,11245914,13039520,13039526,13039528,13039768,13039498,13039564]"
13039706,"[12436848,11360854,11407236,11460686,11407172,12437422,12437340,11460772]"
13039712,"[12657736,12406868,13064966,12657692,13039032,13039084,12657730,13039814]"
13039714,"[12658598,13653520,11659696,11148860,11659964,11659004,13653522,13653534]"
13039720,"[14121840,11460806,14121844,12406944,14121830,13039806,13039092,12407338]"
13039726,"[13039468,13039026,13038966,13773572,11460780,13773578,11407162,11460766]"
13039732,"[12658438,13039516,12658440,13038954,11659608,12658290,13039084,13039892]"
13039736,"[13039556,13038948,12657768,13039602,12657766,11659572,12437234,11659562]"
13039738,"[14122820,13653628,11659210,13039682,13038982,13039366,11660004,13039920]"
13039740,"[13039836,13038960,11658994,13039640,12658120,13039808,13038822,13039542]"
13039742,"[13039664,12437216,12437170,13039766,12437166,11360716,11481000,12658574]"
13039744,"[13039092,12407394,11407098,13039086,13039088,12437352,14121830,13039094]"
13039746,"[12407672,13039478,13039524,14122820,12407726,12407566,13038982,12406922]"
13039748,"[13038982,12657762,13653550,12657724,13039532,13039712,12407716,12657730]"
13039750,"[13653530,13039752,12657786,13039058,11407244,11659448,12658552,13039746]"
13039752,"[12658120,13653542,12658108,13039408,11407246,12658112,13039750,12407840]"
13039760,"[12436786,11659706,12437236,12437228,12437408,12437316,14122832,14121824]"
13039762,"[13039690,13039356,12658130,11660004,12658120,13039808,12407694,12407840]"
13039764,"[12657750,12436754,12657432,13039586,11360728,11603822,13039700,13039106]"
13039766,"[12437230,12437166,13039602,13039504,12407632,13039018,12437238,12437216]"
13039768,"[13039620,13039534,13039526,11460908,13039578,13039770,13039498,13039520]"
13039770,"[13039534,13039768,12407040,11407364,12406922,12657682,13039618,11360846]"
13039772,"[12658128,13039790,11407254,11659614,11360858,12396544,11407206,13039768]"
13039774,"[12407776,13039602,12406926,12407932,13039688,13038834,13039510,13039626]"
13039776,"[12407678,13039070,12437168,12437378,12360438,11659824,12658110,13039640]"
13039778,"[12988634,13038902,12995892,13039052,13017342,12371316,11460738,11481100]"
13039780,"[12407376,13039496,12995884,12437044,13039504,12437176,12658066,12407610]"
13039782,"[13039792,13038152,13039692,11141644,12995890,12658610,12658214,12988628]"
13039784,"[14121824,12437182,14122832,12437138,13038950,11360976,13039078,11360974]"
13039786,"[13039474,12658164,12658108,11660004,12658120,12658370,12658310,12658100]"
13039790,"[11659614,12658066,13039546,13038988,11659864,12658522,12658288,12658554]"
13039792,"[13039692,13038152,13039782,12658082,11141644,11659614,13039514,13039520]"
13039794,"[13039498,13039574,11659660,13039520,13039620,12407008,12407350,13039768]"
13039800,"[12657416,12437216,12658574,12658146,12658620,12437230,13039530,13038852]"
13039802,"[12947670,12658280,13039742,13039650,11659942,12658574,13039696,11660062]"
13039806,"[11147312,12657558,12437062,11659822,12657596,13038956,11460806,12657652]"
13039808,"[13039740,13039836,12657750,12658144,11361054,13039356,11407270,12657732]"
13039810,"[12407668,12407944,12658392,12407764,13039848,13039816,12657760,12407798]"
13039812,"[11714600,11714532,11603792,11237116,11659640,11659568,12657894,12407644]"
13039814,"[13039034,14101712,13038828,13039450,13039784,12437236,11360738,12658600]"
